,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
12221,Nederland,Nederland,CO,Colorado,8013,Boulder,39.9633,-105.5071,1533,399.0,polygon,False,True,America/Denver,3,80466 80308,1840022424
12252,Kremmling,Kremmling,CO,Colorado,8049,Grand,40.0566,-106.3782,1524,449.0,polygon,False,True,America/Denver,3,80459,1840021410
12338,Columbine Valley,Columbine Valley,CO,Colorado,8005,Arapahoe,39.5994,-105.0351,1499,581.0,polygon,False,True,America/Denver,3,80123,1840028444
12436,Aetna Estates,Aetna Estates,CO,Colorado,8005,Arapahoe,39.7382,-104.6734,1475,4328.0,polygon,False,True,America/Denver,2,80018,1840038588
12461,Paonia,Paonia,CO,Colorado,8029,Delta,38.8697,-107.5919,1469,690.0,polygon,False,True,America/Denver,3,81428,1840022472
12477,Inverness,Inverness,CO,Colorado,8005,Arapahoe,39.5787,-104.8624,1465,379.0,polygon,False,False,America/Denver,3,80112,1840028591
12584,Alamosa East,Alamosa East,CO,Colorado,8003,Alamosa,37.4767,-105.8397,1439,171.0,polygon,False,True,America/Denver,3,81101 81102,1840036558
12623,Mancos,Mancos,CO,Colorado,8083,Montezuma,37.3466,-108.2939,1430,860.0,polygon,False,True,America/Denver,3,81328,1840022555
12636,Mountain Village,Mountain Village,CO,Colorado,8113,San Miguel,37.9324,-107.8577,1426,166.0,polygon,False,True,America/Denver,3,81435,1840022532
12697,Indian Hills,Indian Hills,CO,Colorado,8059,Jefferson,39.6294,-105.2509,1408,100.0,polygon,False,False,America/Denver,3,80465 80454,1840017540
12831,Springfield,Springfield,CO,Colorado,8009,Baca,37.4049,-102.6189,1375,471.0,polygon,False,True,America/Denver,3,81073,1840022551
13109,Byers,Byers,CO,Colorado,8005,Arapahoe,39.7101,-104.219,1307,44.0,polygon,False,False,America/Denver,3,80103,1840017543
13334,Cascade-Chipita Park,Cascade-Chipita Park,CO,Colorado,8041,El Paso,38.9433,-105.0024,1260,36.0,polygon,False,True,America/Denver,3,80819 80809 80933,1840073905
13341,Cripple Creek,Cripple Creek,CO,Colorado,8119,Teller,38.7466,-105.185,1258,320.0,polygon,False,True,America/Denver,3,80813,1840018823
13439,Keenesburg,Keenesburg,CO,Colorado,8123,Weld,40.1112,-104.504,1237,144.0,polygon,False,True,America/Denver,3,80643,1840021370
13797,Wiggins,Wiggins,CO,Colorado,8087,Morgan,40.2286,-104.0724,1163,339.0,polygon,False,True,America/Denver,3,80654,1840022420
13804,Loma,Loma,CO,Colorado,8077,Mesa,39.2075,-108.805,1161,41.0,polygon,False,False,America/Denver,3,81524,1840026665
13859,Julesburg,Julesburg,CO,Colorado,8115,Sedgwick,40.9849,-102.2627,1152,294.0,polygon,False,True,America/Denver,3,80737,1840021381
13900,Minturn,Minturn,CO,Colorado,8037,Eagle,39.5461,-106.3873,1145,57.0,polygon,False,True,America/Denver,3,81649 81645,1840022433
13920,Fowler,Fowler,CO,Colorado,8089,Otero,38.1304,-104.0264,1141,787.0,polygon,False,True,America/Denver,3,81039,1840021522
13966,Pierce,Pierce,CO,Colorado,8123,Weld,40.6335,-104.7551,1133,521.0,polygon,False,True,America/Denver,3,80650,1840022399
13975,Floyd Hill,Floyd Hill,CO,Colorado,8019,Clear Creek,39.7241,-105.4306,1131,82.0,polygon,False,True,America/Denver,3,80439,1840038713
14036,Parachute,Parachute,CO,Colorado,8045,Garfield,39.4501,-108.0549,1116,270.0,polygon,False,True,America/Denver,3,81635,1840022430
14050,Georgetown,Georgetown,CO,Colorado,8019,Clear Creek,39.7181,-105.694,1112,430.0,polygon,False,True,America/Denver,3,80476 80444,1840021433
14076,Gilcrest,Gilcrest,CO,Colorado,8123,Weld,40.2842,-104.782,1106,526.0,polygon,False,True,America/Denver,3,80651 80623,1840021366
14108,Aristocrat Ranchettes,Aristocrat Ranchettes,CO,Colorado,8123,Weld,40.1096,-104.7549,1100,227.0,polygon,False,False,America/Denver,3,80621,1840028560
14111,Towaoc,Towaoc,CO,Colorado,8083,Montezuma,37.2126,-108.7265,1099,118.0,polygon,False,False,America/Denver,3,81334,1840018927
14134,Cattle Creek,Cattle Creek,CO,Colorado,8045,Garfield,39.4667,-107.2599,1094,326.0,polygon,False,False,America/Denver,3,81601,1840024360
14152,Winter Park,Winter Park,CO,Colorado,8049,Grand,39.8785,-105.7828,1090,24.0,polygon,False,True,America/Denver,3,80482,1840022421
14337,Ordway,Ordway,CO,Colorado,8025,Crowley,38.2209,-103.7566,1054,527.0,polygon,False,True,America/Denver,3,81063,1840022511
14387,Pine Brook Hill,Pine Brook Hill,CO,Colorado,8013,Boulder,40.0471,-105.3103,1045,141.0,polygon,False,False,America/Denver,3,80304 80306,1840028521
14414,Ridgway,Ridgway,CO,Colorado,8091,Ouray,38.1573,-107.7545,1039,217.0,polygon,False,True,America/Denver,3,81432,1840021512
14438,Ouray,Ouray,CO,Colorado,8091,Ouray,38.0276,-107.6734,1034,462.0,polygon,False,True,America/Denver,3,81427,1840020258
14556,Upper Bear Creek,Upper Bear Creek,CO,Colorado,8019,Clear Creek,39.6318,-105.4154,1013,103.0,polygon,False,True,America/Denver,3,80439,1840038833
14633,Manassa,Manassa,CO,Colorado,8021,Conejos,37.1738,-105.9373,1001,415.0,polygon,False,True,America/Denver,3,81141,1840022566
14653,Kittredge,Kittredge,CO,Colorado,8059,Jefferson,39.6593,-105.3045,998,204.0,polygon,False,False,America/Denver,3,80439 80457,1840017541
14661,Aspen Park,Aspen Park,CO,Colorado,8059,Jefferson,39.5423,-105.2968,997,154.0,polygon,False,False,America/Denver,3,80433,1840017538
14782,Keystone,Keystone,CO,Colorado,8117,Summit,39.5901,-105.9383,978,9.0,polygon,False,False,America/Denver,3,80435,1840017537
14845,Dillon,Dillon,CO,Colorado,8117,Summit,39.6213,-106.0392,967,250.0,polygon,False,True,America/Denver,3,80435,1840021429
14911,Oak Creek,Oak Creek,CO,Colorado,8107,Routt,40.2741,-106.9575,959,1039.0,polygon,False,True,America/Denver,3,80467,1840022402
14932,Poncha Springs,Poncha Springs,CO,Colorado,8015,Chaffee,38.514,-106.0944,956,125.0,polygon,False,True,America/Denver,3,81201 81242,1840021474
14938,Dolores,Dolores,CO,Colorado,8083,Montezuma,37.4741,-108.4999,955,555.0,polygon,False,True,America/Denver,3,81323,1840021557
14977,Dotsero,Dotsero,CO,Colorado,8037,Eagle,39.6463,-107.054,949,270.0,polygon,False,False,America/Denver,3,81637,1840024363
15012,Bow Mar,Bow Mar,CO,Colorado,8005,Arapahoe,39.6253,-105.0511,942,547.0,polygon,False,True,America/Denver,3,80123,1840021439
15108,Hotchkiss,Hotchkiss,CO,Colorado,8029,Delta,38.799,-107.7136,928,386.0,polygon,False,True,America/Denver,3,81419,1840021466
15155,Blue River,Blue River,CO,Colorado,8117,Summit,39.4362,-106.035,921,144.0,polygon,False,True,America/Denver,3,80424,1840021427
15251,Ignacio,Ignacio,CO,Colorado,8067,La Plata,37.1181,-107.6375,908,812.0,polygon,False,True,America/Denver,3,81137,1840021558
15283,Haxtun,Haxtun,CO,Colorado,8095,Phillips,40.6419,-102.6298,904,586.0,polygon,False,True,America/Denver,3,80731,1840021393
15394,Sanford,Sanford,CO,Colorado,8021,Conejos,37.2573,-105.9007,887,234.0,polygon,False,True,America/Denver,3,81151,1840022567
15464,Paragon Estates,Paragon Estates,CO,Colorado,8013,Boulder,39.9802,-105.1812,876,201.0,polygon,False,False,America/Denver,3,80303,1840028442
15465,Mount Crested Butte,Mount Crested Butte,CO,Colorado,8051,Gunnison,38.9081,-106.9606,876,165.0,polygon,False,True,America/Denver,3,81225,1840022469
15516,Lazy Acres,Lazy Acres,CO,Colorado,8013,Boulder,40.0837,-105.3313,868,63.0,polygon,False,False,America/Denver,3,80302,1840028520
15656,Log Lane Village,Log Lane Village,CO,Colorado,8087,Morgan,40.2696,-103.8287,849,1672.0,polygon,False,True,America/Denver,3,80705,1840021405
15735,Ellicott,Ellicott,CO,Colorado,8041,El Paso,38.8256,-104.3829,839,29.0,polygon,False,False,America/Denver,3,80808,1840026689
15781,Calhan,Calhan,CO,Colorado,8041,El Paso,39.0345,-104.2994,834,389.0,polygon,False,True,America/Denver,3,80808,1840022476
15827,Howard,Howard,CO,Colorado,8043,Fremont,38.4098,-105.8424,829,19.0,polygon,False,False,America/Denver,3,81233,1840024645
15833,Cheyenne Wells,Cheyenne Wells,CO,Colorado,8017,Cheyenne,38.8192,-102.3521,828,298.0,polygon,False,True,America/Denver,3,80810,1840022481
15891,Blende,Blende,CO,Colorado,8101,Pueblo,38.2469,-104.5692,821,235.0,polygon,False,False,America/Denver,3,81006,1840024677
15921,La Jara,La Jara,CO,Colorado,8021,Conejos,37.2735,-105.9598,817,773.0,polygon,False,True,America/Denver,3,81140,1840021578
15954,La Veta,La Veta,CO,Colorado,8055,Huerfano,37.5085,-105.0086,811,229.0,polygon,False,True,America/Denver,3,81055,1840021536
16042,Deer Trail,Deer Trail,CO,Colorado,8005,Arapahoe,39.6157,-104.0435,800,273.0,polygon,False,True,America/Denver,3,80105,1840021441
16145,Fairplay,Fairplay,CO,Colorado,8093,Park,39.2245,-105.9965,787,264.0,polygon,False,True,America/Denver,3,80440,1840021455
16185,Foxfield,Foxfield,CO,Colorado,8005,Arapahoe,39.5881,-104.7857,782,228.0,polygon,False,True,America/Denver,3,80016,1840021442
16230,Hugo,Hugo,CO,Colorado,8073,Lincoln,39.1362,-103.4731,777,329.0,polygon,False,True,America/Denver,3,80821,1840021452
16254,Holly,Holly,CO,Colorado,8099,Prowers,38.0554,-102.1247,774,413.0,polygon,False,True,America/Denver,3,81047,1840021521
16291,Central City,Central City,CO,Colorado,8047,Gilpin,39.7943,-105.5117,770,137.0,polygon,False,True,America/Denver,3,80427 80422,1840018786
16355,Kiowa,Kiowa,CO,Colorado,8039,Elbert,39.3436,-104.458,761,341.0,polygon,False,True,America/Denver,3,80117,1840021450
16476,Antonito,Antonito,CO,Colorado,8021,Conejos,37.0763,-106.0104,747,676.0,polygon,False,True,America/Denver,3,81120,1840021576
16602,Hot Sulphur Springs,Hot Sulphur Springs,CO,Colorado,8049,Grand,40.0748,-106.1032,733,367.0,polygon,False,True,America/Denver,3,80451,1840021409
16646,Avondale,Avondale,CO,Colorado,8101,Pueblo,38.2351,-104.3434,727,237.0,polygon,False,False,America/Denver,3,81022,1840017588
16696,Green Mountain Falls,Green Mountain Falls,CO,Colorado,8119,Teller,38.9345,-105.0235,722,255.0,polygon,False,True,America/Denver,3,80819,1840021470
16765,Nucla,Nucla,CO,Colorado,8085,Montrose,38.2668,-108.549,714,397.0,polygon,False,True,America/Denver,3,81424,1840022505
16771,Williamsburg,Williamsburg,CO,Colorado,8043,Fremont,38.384,-105.171,713,77.0,polygon,False,True,America/Denver,3,81226 81212,1840022503
16835,Eldorado Springs,Eldorado Springs,CO,Colorado,8013,Boulder,39.9367,-105.2625,704,105.0,polygon,False,False,America/Denver,3,80025 80303,1840017528
16877,Collbran,Collbran,CO,Colorado,8077,Mesa,39.2399,-107.9636,698,482.0,polygon,False,True,America/Denver,3,81624,1840022466
