,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
24519,Sedgwick,Sedgwick,AR,Arkansas,5075,Lawrence,35.9753,-90.8678,167,245.0,polygon,False,True,America/Chicago,3,72476,1840017733
24542,Rondo,Rondo,AR,Arkansas,5077,Lee,34.6575,-90.8208,166,63.0,polygon,False,True,America/Chicago,3,72355,1840017911
24708,Bassett,Bassett,AR,Arkansas,5093,Mississippi,35.5356,-90.1294,159,250.0,polygon,False,True,America/Chicago,3,72350,1840015364
24709,Winchester,Winchester,AR,Arkansas,5043,Drew,33.7741,-91.4737,159,123.0,polygon,False,True,America/Chicago,3,71677,1840016813
24730,Fountain Hill,Fountain Hill,AR,Arkansas,5003,Ashley,33.3576,-91.8511,158,107.0,polygon,False,True,America/Chicago,3,71642,1840016877
24755,Gillham,Gillham,AR,Arkansas,5133,Sevier,34.1686,-94.3145,157,66.0,polygon,False,True,America/Chicago,3,71841,1840016735
24756,Chester,Chester,AR,Arkansas,5033,Crawford,35.6778,-94.1778,157,118.0,polygon,False,True,America/Chicago,3,72934,1840016300
24795,Ogden,Ogden,AR,Arkansas,5081,Little River,33.5859,-94.0469,155,155.0,polygon,False,True,America/Chicago,3,71853 71822,1840014785
24796,Ulm,Ulm,AR,Arkansas,5117,Prairie,34.5762,-91.4617,155,229.0,polygon,False,True,America/Chicago,3,72170,1840016493
24824,Hagarville,Hagarville,AR,Arkansas,5071,Johnson,35.5151,-93.3335,154,14.0,polygon,False,False,America/Chicago,3,72839 72846,1840025805
24905,Louann,Louann,AR,Arkansas,5103,Ouachita,33.3915,-92.7923,151,244.0,polygon,False,True,America/Chicago,3,71751,1840016807
24958,Mount Vernon,Mount Vernon,AR,Arkansas,5045,Faulkner,35.2236,-92.124,149,56.0,polygon,False,True,America/Chicago,3,72111,1840016414
24959,Rudy,Rudy,AR,Arkansas,5033,Crawford,35.5285,-94.241,149,42.0,polygon,False,True,America/Chicago,3,72921 72952,1840017828
25017,Anthonyville,Anthonyville,AR,Arkansas,5035,Crittenden,35.0398,-90.3403,147,740.0,polygon,False,True,America/Chicago,3,72376,1840015446
25018,Reed,Reed,AR,Arkansas,5041,Desha,33.7017,-91.4458,147,280.0,polygon,False,True,America/Chicago,3,71670,1840017978
25153,Staves,Staves,AR,Arkansas,5025,Cleveland,34.031,-92.278,142,22.0,polygon,False,False,America/Chicago,3,71665,1840022911
25154,Ben Lomond,Ben Lomond,AR,Arkansas,5133,Sevier,33.8335,-94.1177,142,13.0,polygon,False,True,America/Chicago,3,71823 71846,1840015608
25178,Willisville,Willisville,AR,Arkansas,5099,Nevada,33.5194,-93.2949,141,34.0,polygon,False,True,America/Chicago,3,71770 71858,1840016786
25179,Felsenthal,Felsenthal,AR,Arkansas,5139,Union,33.0588,-92.1533,141,36.0,polygon,False,True,America/Chicago,3,71747,1840016878
25244,Aubrey,Aubrey,AR,Arkansas,5077,Lee,34.7193,-90.8976,138,160.0,polygon,False,True,America/Chicago,3,72360 72311,1840015535
25263,Okolona,Okolona,AR,Arkansas,5019,Clark,34.0005,-93.3376,137,66.0,polygon,False,True,America/Chicago,3,71962,1840016694
25315,Moorefield,Moorefield,AR,Arkansas,5063,Independence,35.7672,-91.5708,135,46.0,polygon,False,True,America/Chicago,3,72501,1840016248
25316,Everton,Everton,AR,Arkansas,5009,Boone,36.1541,-92.9095,135,110.0,polygon,False,True,America/Chicago,3,72633,1840016082
25369,Success,Success,AR,Arkansas,5021,Clay,36.4545,-90.7226,133,229.0,polygon,False,True,America/Chicago,3,72470,1840016088
25401,Georgetown,Georgetown,AR,Arkansas,5145,White,35.1267,-91.4539,132,176.0,polygon,False,True,America/Chicago,3,72143,1840016341
25506,Bodcaw,Bodcaw,AR,Arkansas,5099,Nevada,33.5607,-93.4013,128,16.0,polygon,False,True,America/Chicago,3,71858,1840015651
25507,Alicia,Alicia,AR,Arkansas,5075,Lawrence,35.8929,-91.0835,128,114.0,polygon,False,True,America/Chicago,3,72410,1840015326
25562,New Blaine,New Blaine,AR,Arkansas,5083,Logan,35.2929,-93.4202,126,29.0,polygon,False,False,America/Chicago,3,72851 72835,1840025827
25581,Haynes,Haynes,AR,Arkansas,5077,Lee,34.8909,-90.7927,125,138.0,polygon,False,True,America/Chicago,3,72341,1840015536
25582,St. Joe,St. Joe,AR,Arkansas,5129,Searcy,36.029,-92.8078,125,38.0,polygon,False,True,America/Chicago,3,72675,1840017757
25583,Peach Orchard,Peach Orchard,AR,Arkansas,5021,Clay,36.2812,-90.6608,125,46.0,polygon,False,True,America/Chicago,3,72453,1840014456
25662,Higden,Higden,AR,Arkansas,5023,Cleburne,35.5666,-92.2047,122,93.0,polygon,False,True,America/Chicago,3,72067,1840015404
25693,Ravenden Springs,Ravenden Springs,AR,Arkansas,5121,Randolph,36.3127,-91.2233,121,40.0,polygon,False,True,America/Chicago,3,72460,1840017713
25773,Allport,Allport,AR,Arkansas,5085,Lonoke,34.5399,-91.784,118,219.0,polygon,False,True,America/Chicago,3,72046 72072,1840015503
25774,Blue Mountain,Blue Mountain,AR,Arkansas,5083,Logan,35.1311,-93.7162,118,42.0,polygon,False,True,America/Chicago,3,72826 72943,1840015451
25828,Jennette,Jennette,AR,Arkansas,5035,Crittenden,35.1639,-90.4092,116,19.0,polygon,False,True,America/Chicago,3,72327,1840016381
25829,Banks,Banks,AR,Arkansas,5011,Bradley,33.5758,-92.2671,116,119.0,polygon,False,True,America/Chicago,3,71631,1840015695
25830,Bluff City,Bluff City,AR,Arkansas,5099,Nevada,33.7224,-93.1316,116,19.0,polygon,False,True,America/Chicago,3,71857 71722,1840015650
25880,Delaplaine,Delaplaine,AR,Arkansas,5055,Greene,36.2304,-90.7256,114,39.0,polygon,False,True,America/Chicago,3,72425,1840016121
25899,St. Paul,St. Paul,AR,Arkansas,5087,Madison,35.8245,-93.7642,113,96.0,polygon,False,True,America/Chicago,3,72760,1840017724
25900,Gum Springs,Gum Springs,AR,Arkansas,5019,Clark,34.0639,-93.0957,113,111.0,polygon,False,True,America/Chicago,3,71923,1840016692
25986,Daisy,Daisy,AR,Arkansas,5109,Pike,34.2349,-93.7406,110,37.0,polygon,False,True,America/Chicago,3,71950,1840016691
26015,Egypt,Egypt,AR,Arkansas,5031,Craighead,35.8676,-90.9457,109,125.0,polygon,False,True,America/Chicago,3,72427,1840016238
26034,Antoine,Antoine,AR,Arkansas,5109,Pike,34.0343,-93.4226,108,81.0,polygon,False,True,America/Chicago,3,71922,1840015583
26055,Minturn,Minturn,AR,Arkansas,5075,Lawrence,35.9766,-91.0272,107,72.0,polygon,False,True,America/Chicago,3,72433 72445,1840016134
26115,Pindall,Pindall,AR,Arkansas,5129,Searcy,36.0637,-92.8622,105,14.0,polygon,False,True,America/Chicago,3,72675 72669,1840016191
26140,Jericho,Jericho,AR,Arkansas,5035,Crittenden,35.2856,-90.2293,104,87.0,polygon,False,True,America/Chicago,3,72327,1840016382
26141,Big Flat,Big Flat,AR,Arkansas,5005,Baxter,36.0056,-92.4066,104,37.0,polygon,False,True,America/Chicago,3,72617,1840015301
